customerID,name,surname,phone,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,num_complaints,churn_risk_score,risk_level,last_contacted,complaints,Suggested_Offer
4750-UKWJK,Carlo,Zoppetti,438095553,1,1,1,0,37,1,0,,,,,,,0,19.6,727.8,False,True,True,False,False,False,True,0,0,11,low,5,[],Low risk – no action needed
6338-AVWCY,Gian,Papetti,8240034823,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,40.15,130.75,False,False,False,False,False,False,True,1,0,79,high,22,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
1689-YQBYY,Amico,Crisafulli,3937921842750,1,0,0,1,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,76.6,893.0,True,False,False,False,False,True,False,0,0,73,high,13,[],Low risk – no action needed
4487-ZYJZK,Mirco,Puccini,37706429001,1,0,1,1,38,1,0,,,,,,,0,19.6,763.1,False,True,True,False,True,False,False,0,0,8,low,13,[],Low risk – no action needed
2959-FENLU,Paola,Zamorani,4106203145,1,0,0,0,9,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1,85.3,781.4,True,False,False,False,True,False,False,0,0,75,high,9,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
0708-LGSMF,Pomponio,Segrè,3935204954611,0,0,1,0,13,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1,65.85,902.25,False,False,False,False,False,True,False,0,0,41,moderate,8,[],Low risk – no action needed
9253-QXKBE,Eraldo,Munari,549593884,0,1,1,0,29,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.45,2653.65,True,False,False,False,False,True,False,1,0,77,high,10,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
7634-HLQJR,Fabrizio,Bembo,3516939090,1,0,1,1,47,1,0,,,,,,,0,20.05,1016.7,False,True,False,True,True,False,False,0,0,3,low,27,[],Low risk – no action needed
0487-RPVUM,Fiorino,Guglielmi,393682638240,0,0,1,0,61,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0,99.4,5943.65,True,False,False,False,False,False,False,0,0,22,low,10,[],Low risk – no action needed
4079-ULGFR,Emilio,Argenti,390549938291,0,0,0,0,16,1,0,,,,,,,0,20.0,275.7,False,True,False,False,False,False,True,0,0,22,low,15,[],Low risk – no action needed
2516-XSJKX,Hugo,Cremonesi,3904449549460,1,0,1,1,41,1,0,1.0,1.0,0.0,1.0,1.0,1.0,0,78.45,3126.45,False,False,False,True,False,True,False,0,0,6,low,6,[],Low risk – no action needed
0057-QBUQH,Annibale,Renzi,393857761832,1,0,0,1,43,1,1,,,,,,,1,25.1,1070.15,False,True,False,True,False,True,False,0,0,11,low,10,[],Low risk – no action needed
9445-SZLCH,Fabrizio,Trapani,390564101189,1,0,1,1,36,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1,97.35,3457.9,True,False,False,False,False,False,False,1,3,83,high,4,"['Poor Streaming Service Quality', 'Billing Issues', 'Poor Customer Support']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6599-SFQVE,Anita,Stein,39036386752,1,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,55.0,340.4,False,False,False,False,False,True,False,0,0,54,moderate,17,[],Low risk – no action needed
8331-ZXFOE,Gastone,Foletti,393701980616,1,0,0,0,58,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,71.1,4299.2,False,False,True,False,True,False,False,0,0,13,low,24,[],Low risk – no action needed
4003-FUSHP,Lilla,Sabbatini,3636135207,0,0,0,0,19,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1,61.55,1093.2,False,False,False,False,True,False,False,0,0,26,low,30,[],Low risk – no action needed
0356-ERHVT,Gian,Travia,390783367407,0,0,1,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.9,521.9,False,False,False,False,False,False,False,0,0,45,moderate,9,[],Low risk – no action needed
7325-ENZFI,Ilaria,Praga,42995003,1,0,0,0,39,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1,40.3,1630.4,False,False,True,False,False,False,False,0,0,15,low,1,[],Low risk – no action needed
4884-ZTHVF,Mirko,Rinaldi,390961491884,1,1,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1,87.1,713.6,True,False,False,False,False,True,False,0,0,80,high,22,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
3920-HIHMQ,Lauretta,Malpighi,390934473885,1,0,0,1,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,49.5,1265.65,False,False,False,False,False,False,True,0,0,23,low,30,[],Low risk – no action needed
3055-OYMSE,Greco,Strangio,390736940227,1,1,0,0,53,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,73.8,4003.85,True,False,False,False,True,False,False,0,0,43,moderate,21,[],Low risk – no action needed
0613-WUXUM,Uberto,Mazzanti,73742747,1,0,1,1,70,1,0,,,,,,,1,19.2,1401.4,False,True,False,True,False,False,True,0,0,6,low,13,[],Low risk – no action needed
7568-PODML,Greca,Bonanno,4266353417,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,45.3,45.3,False,False,False,False,False,False,True,1,0,84,high,3,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
4458-KVRBJ,Pasquale,Angeli,390874008079,0,0,0,0,59,1,1,,,,,,,0,25.0,1510.5,False,True,False,True,False,False,True,0,0,2,low,24,[],Low risk – no action needed
5349-IECLD,Gustavo,Balla,3905859367875,0,0,0,0,2,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0,94.95,178.1,True,False,False,False,False,True,False,1,0,87,high,8,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
1397-XKKWR,Gastone,Balotelli,73478552,0,0,0,0,7,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,35.3,264.8,False,False,True,False,False,False,True,0,0,19,low,3,[],Low risk – no action needed
3945-GFWQL,Uberto,Pedrazzini,393398410787,1,0,0,1,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.55,480.6,False,False,False,False,False,True,False,1,0,62,high,4,[],Low risk – no action needed
8097-OMULG,Ernesto,Brenna,37113390270,0,0,1,1,59,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,76.75,4541.9,False,False,True,False,True,False,False,0,0,12,low,29,[],Low risk – no action needed
6013-BHCAW,Tonino,Vianello,565111965,0,0,1,1,61,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,81.0,4976.15,False,False,False,True,False,False,False,0,0,5,low,21,[],Low risk – no action needed
0401-WDBXM,Anita,Muti,583840516,0,0,1,1,72,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1,105.55,7542.25,True,False,False,True,False,False,False,0,0,14,low,10,[],Low risk – no action needed
3387-PLKUI,Coriolano,Guarneri,393206689322,1,0,1,1,13,1,0,,,,,,,0,18.8,251.25,False,True,False,False,False,False,True,0,0,33,low,6,[],Low risk – no action needed
6096-EGVTU,Eraldo,Bignami,390544859897,1,0,1,1,64,1,1,,,,,,,0,24.9,1595.5,False,True,True,False,False,False,True,0,4,21,low,1,['Limited Service Options'],Low risk – no action needed
3797-VTIDR,Pier,Faugno,3908255401575,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.45,23.45,False,False,False,False,False,True,False,1,0,79,high,29,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
5081-NWSUP,Romana,Satriani,390365232912,1,0,0,0,10,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0,64.9,685.55,False,False,True,False,False,False,True,0,0,27,low,4,[],Low risk – no action needed
2580-ATZSQ,Annamaria,Angeli,774325878,1,0,1,1,65,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0,61.35,3874.1,False,False,True,False,False,False,False,0,0,8,low,7,[],Low risk – no action needed
8085-MSNLK,Matteo,Pagliaro,3907349306452,1,0,1,0,62,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,113.95,6891.4,True,False,False,True,False,False,True,0,0,8,low,7,[],Low risk – no action needed
9691-HKOVS,Stefania,Donati,852994417,1,0,1,0,55,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,90.15,4916.95,False,False,True,False,False,True,False,0,0,17,low,30,[],Low risk – no action needed
9881-VCZEP,Vincenzo,Montanari,77564596,1,0,1,0,25,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,54.1,1373.0,False,False,False,False,False,True,False,0,0,26,low,0,[],Low risk – no action needed
9526-BIHHD,Ninetta,Luciani,5655390333,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.7,29.7,False,False,False,False,False,False,True,1,0,57,moderate,27,[],Low risk – no action needed
8757-TFHHJ,Aldo,Gaggini,390874233595,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.8,49.8,False,False,False,False,True,False,False,0,0,46,moderate,17,[],Low risk – no action needed
4523-WXCEF,Corrado,Travia,3334457884,1,0,1,0,59,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,101.1,6039.9,True,False,False,False,False,True,False,1,0,60,moderate,20,[],Low risk – no action needed
1468-DEFNC,Simone,Seddio,353329972,0,1,1,1,64,1,1,,,,,,,1,24.4,1548.65,False,True,False,True,False,False,False,0,0,5,low,18,[],Low risk – no action needed
5119-KEPFY,Michela,Sansoni,393776331337,0,0,1,0,36,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,95.0,3440.25,True,False,False,False,False,False,False,0,3,80,high,10,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'Poor Customer Support', 'Customer Loyalty', 'High Monthly Charge']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
8364-TRMMK,Marcantonio,Soderini,390932975229,1,0,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,50.65,151.3,False,False,False,False,False,False,True,1,0,69,high,4,[],Low risk – no action needed
0916-KNFAJ,Alessia,Scaramucci,586283011,0,0,1,0,61,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1,69.9,4226.7,False,False,False,True,False,False,True,0,0,3,low,3,[],Low risk – no action needed
8319-QBEHW,Sante,Cilibrasi,881173250,0,0,0,1,26,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1,39.95,1023.75,False,False,True,False,False,False,False,0,0,26,low,25,[],Low risk – no action needed
3063-QFSZL,Donatella,Scarpa,390861014451,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,55.4,55.4,False,False,False,False,False,True,False,1,1,89,high,23,"['Poor Internet Speed', 'Poor Streaming Service Quality']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
8775-LHDJH,Gianluca,Golgi,35146032172,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1,90.6,90.6,True,False,False,False,False,True,False,1,0,88,high,21,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
9625-QNLUX,Costantino,Respighi,536436379,0,0,1,1,68,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1,103.25,7074.4,True,False,False,True,True,False,False,0,0,9,low,28,[],Low risk – no action needed
3097-NQYSN,Pierina,Fornaciari,378058896,0,1,1,0,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,86.85,156.35,True,False,False,False,False,False,True,1,0,87,high,27,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4024-CSNBY,Gioele,Perozzo,38227781641,1,0,1,0,72,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,94.25,6849.75,True,False,False,True,False,False,False,0,0,3,low,1,[],Low risk – no action needed
7110-BDTWG,Mercedes,Sokolov,36391976229,1,0,1,0,71,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,47.05,3263.6,False,False,False,True,False,True,False,0,0,11,low,22,[],Low risk – no action needed
7493-GVFIO,Piermaria,Carocci,37806321531,0,0,0,0,57,1,0,,,,,,,0,20.55,1252.85,False,True,False,True,True,False,False,0,0,3,low,3,[],Low risk – no action needed
0690-SRQID,Amanda,Barese,37729914897,0,0,0,0,4,1,0,,,,,,,1,19.65,67.55,False,True,False,False,False,False,True,0,0,39,low,9,[],Low risk – no action needed
9605-WGJVW,Tatiana,Boldù,3518263913,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,70.2,True,False,False,False,False,True,False,0,0,90,high,3,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
9114-DPSIA,Nicola,Nicoletti,3905859183806,0,0,1,1,72,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0,81.0,5750.0,False,False,False,True,True,False,False,0,0,1,low,4,[],Low risk – no action needed
4700-UBQMV,Francesca,Trevisan,865334374,0,0,1,1,21,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1,75.9,1549.75,False,False,True,False,False,False,False,0,0,20,low,8,[],Low risk – no action needed
7711-GQBZC,Ettore,Regge,584271563,1,0,1,1,71,1,1,,,,,,,0,24.7,1810.55,False,True,False,True,False,False,False,0,0,2,low,7,[],Low risk – no action needed
3565-UNOCC,Marina,Lombroso,355537305,1,1,1,0,29,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,99.05,2952.85,True,False,False,False,False,False,False,1,1,86,high,12,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'Poor Customer Support', 'High Monthly Charge']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4627-MIHJH,Pina,Caccioppoli,39076572200,1,1,0,0,69,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0,110.25,7467.55,True,False,False,True,True,False,False,0,0,17,low,19,[],Low risk – no action needed
9795-NREXC,Atenulf,Mercati,81552625,1,0,1,0,64,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,85.0,5484.4,False,False,False,True,True,False,False,0,0,3,low,24,[],Low risk – no action needed
8573-CGOCC,Fredo,Vanvitelli,390541220817,0,0,0,0,16,1,0,,,,,,,0,19.75,294.9,False,True,False,False,True,False,False,0,0,22,low,20,[],Low risk – no action needed
7356-AYNJP,Tonia,Spinelli,92257187,1,0,0,0,4,1,1,,,,,,,0,23.9,97.5,False,True,True,False,False,True,False,0,0,28,low,7,[],Low risk – no action needed
9249-FXSCK,Aldo,Tomaselli,390923964979,1,0,0,0,52,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1,111.25,5916.45,True,False,True,False,True,False,False,1,0,48,moderate,11,[],Low risk – no action needed
5493-SDRDQ,Sante,Ceschi,39377813935,0,0,0,0,2,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1,55.1,113.35,False,False,False,False,False,False,True,1,1,74,high,20,"['Poor Technical Support', 'Online Security Issues']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
6286-SUUWT,Rita,Spinelli,39053669551,0,0,0,0,1,1,0,,,,,,,0,19.95,19.95,False,True,False,False,False,False,True,0,0,61,high,2,[],Low risk – no action needed
4819-HJPIW,Marta,Lamborghini,3347583930,0,0,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.15,476.8,False,False,False,False,False,False,True,0,0,30,low,7,[],Low risk – no action needed
8654-DHAOW,Aria,Fanucci,4241880014,1,0,0,0,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,54.15,101.65,False,False,False,False,False,False,True,0,0,57,moderate,12,[],Low risk – no action needed
5438-QMDDL,Lorenzo,Giannone,39034589243,1,0,1,0,19,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1,59.8,1130.85,False,False,False,False,False,False,True,0,1,42,moderate,8,['Poor Streaming Service Quality'],Low risk – no action needed
9812-GHVRI,Paulina,Gagliano,522501751,1,0,0,0,40,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,83.85,3532.25,True,False,False,False,False,False,False,0,0,50,moderate,23,[],Low risk – no action needed
5553-AOINX,Pasquale,Greco,3517097167,1,1,1,1,66,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,104.9,6891.45,True,False,True,False,False,True,False,0,1,58,moderate,27,"['Poor Streaming Service Quality', 'High Monthly Charge']",Low risk – no action needed
1228-ZLNBX,Gionata,Fittipaldi,390431105051,0,0,0,0,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,75.3,1570.7,True,False,False,False,False,False,True,0,0,46,moderate,12,[],Low risk – no action needed
4226-KKDON,Luciana,Longhena,39351627759,0,0,0,0,8,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1,66.65,520.95,False,False,False,False,False,True,False,0,0,35,low,11,[],Low risk – no action needed
3831-YCPUO,Riccardo,Santi,541474719,1,0,1,1,72,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1,109.5,7854.9,True,False,False,True,True,False,False,0,0,5,low,26,[],Low risk – no action needed
7445-WMRBW,Bianca,Camiscione,586696554,1,0,0,0,48,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,73.85,3581.4,False,False,True,False,False,False,False,0,0,12,low,27,[],Low risk – no action needed
3308-DGHKL,Giada,Ruggeri,39044567109,0,0,0,0,69,1,0,,,,,,,1,19.3,1447.9,False,True,False,True,False,False,False,0,0,4,low,30,[],Low risk – no action needed
9924-JPRMC,Valentina,Collodi,3364197963,0,0,0,0,72,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,118.2,8547.15,True,False,False,True,False,True,False,0,0,12,low,5,[],Low risk – no action needed
0080-EMYVY,Milo,Scotti,390862684932,1,0,0,0,14,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,51.45,727.85,False,False,True,False,True,False,False,0,0,24,low,24,[],Low risk – no action needed
6218-KNUBD,Orazio,Nitti,438979777,0,0,0,0,6,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0,59.45,357.6,False,False,False,False,False,True,False,0,0,36,low,26,[],Low risk – no action needed
7337-CINUD,Federigo,Beccaria,71282923,1,0,1,1,8,1,0,,,,,,,0,19.5,159.35,False,True,False,True,False,False,False,0,0,12,low,21,[],Low risk – no action needed
7609-NRNCA,Alphons,Galvani,390331125162,1,0,0,0,17,1,0,,,,,,,0,19.55,280.85,False,True,True,False,False,False,True,0,0,11,low,17,[],Low risk – no action needed
0623-EJQEG,Giampaolo,Liverotti,393378569009,0,0,0,0,65,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0,93.55,6069.25,True,False,True,False,False,True,False,0,3,67,high,20,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'Billing Issues', 'Poor Customer Support', 'Customer Loyalty', 'High Monthly Charge']",Provide cumulative discounts to reward commitment; Offer loyalty or multi-service discount; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems
7153-CHRBV,Michelangelo,Michelangeli,390375713437,1,0,1,1,57,1,0,1.0,0.0,1.0,1.0,0.0,0.0,1,59.3,3274.35,False,False,True,False,False,False,True,0,0,7,low,21,[],Low risk – no action needed
0871-URUWO,Greca,Pininfarina,39351738857,0,0,1,0,13,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,102.25,1359.0,True,False,False,False,True,False,False,1,0,75,high,28,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
9190-MFJLN,Virgilio,Rensi,393403009005,0,1,0,0,19,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1,95.9,1777.9,True,False,False,False,True,False,False,1,0,67,high,11,[],Low risk – no action needed
6198-PNNSZ,Jacopo,Botta,322162047,1,0,1,0,56,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,109.8,6109.65,True,False,True,False,False,False,False,0,0,32,low,9,[],Low risk – no action needed
3317-VLGQT,Piero,Cuzzocrea,37837667748,1,0,1,0,14,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,78.1,1122.4,True,False,False,False,False,True,False,0,0,74,high,22,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4132-POCZS,Luciana,Ioppi,3905131878774,0,0,1,0,52,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,39.9,2020.9,False,False,False,False,False,True,False,0,0,30,low,10,[],Low risk – no action needed
5614-DNZCE,Ermes,Viviani,3777605463,1,0,0,0,58,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1,64.9,3795.45,False,False,False,True,True,False,False,0,0,6,low,2,[],Low risk – no action needed
1095-JUDTC,Aurora,Bodoni,77628896,1,1,0,0,47,1,1,0.0,1.0,0.0,1.0,1.0,0.0,1,95.05,4504.55,True,False,False,False,False,True,False,1,0,52,moderate,29,[],Low risk – no action needed
3896-RCYYE,Alessandra,Correr,39350017871,1,0,0,0,67,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,53.4,3579.15,False,False,False,False,True,False,False,0,0,21,low,25,[],Low risk – no action needed
9638-JIQYA,Ludovica,Magnani,363470028,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,49.7,False,False,False,False,True,False,False,0,1,82,high,29,['Poor Internet Speed'],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment
3258-SANFR,Pietro,Giammusso,82560306,0,1,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.7,276.5,False,False,False,False,True,False,False,0,0,51,moderate,9,[],Low risk – no action needed
3726-TBHQT,Maria,Trapani,393511286311,0,0,1,1,71,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,114.0,8175.9,True,False,False,True,False,False,False,0,0,8,low,29,[],Low risk – no action needed
3190-ITQXP,Ugolino,Pausini,390535916233,1,0,1,1,46,1,0,,,,,,,0,20.25,890.35,False,True,False,True,False,False,False,0,0,4,low,11,[],Low risk – no action needed
0870-VEMYL,Raimondo,Crispi,39050544195,1,0,0,0,5,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0,53.85,259.8,False,False,False,False,True,False,False,1,0,35,low,13,[],Low risk – no action needed
4833-QTJNO,Ermenegildo,Panatta,390586845464,0,1,1,0,67,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,83.85,5588.8,True,False,False,False,False,False,False,0,0,17,low,20,[],Low risk – no action needed
3039-MJSLN,Margherita,Goldstein,39073321108,0,0,0,1,3,1,0,,,,,,,0,20.2,50.6,False,True,False,False,False,False,False,0,0,34,low,1,[],Low risk – no action needed
0178-CIIKR,Daniele,Tosto,185591032,1,0,0,0,3,1,0,,,,,,,0,19.95,58.0,False,True,False,False,False,False,True,0,0,35,low,25,[],Low risk – no action needed
5385-SUIRI,Gianni,Priuli,393397442694,0,1,1,0,52,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1,104.2,5568.35,True,False,False,False,False,True,False,1,0,64,high,0,[],Low risk – no action needed
3982-XWFZQ,Durante,Gulotta,523900990,1,0,1,0,42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,50.25,2203.65,False,False,False,False,False,True,False,1,0,46,moderate,26,[],Low risk – no action needed
5774-QPLTF,Gastone,Spallanzani,42526063,0,0,1,1,50,1,0,,,,,,,1,20.35,938.95,False,True,True,False,False,False,True,0,0,10,low,12,[],Low risk – no action needed
2322-VCZHZ,Gianna,Cavalcanti,421045194,0,1,1,0,23,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1,90.0,2024.1,True,False,False,False,False,True,False,0,0,52,moderate,24,[],Low risk – no action needed
5010-IPEAQ,Valerio,Scandone,3735528111,1,0,1,1,67,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,54.2,3623.95,False,False,False,True,True,False,False,0,0,3,low,18,[],Low risk – no action needed
4009-ALQFH,Silvia,Ferragamo,583121251,1,0,0,0,25,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1,99.5,2369.05,True,False,False,False,False,True,False,1,0,75,high,18,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6383-ZTSIW,Calcedonio,Pisano,3938208622515,1,1,1,0,39,1,0,1.0,1.0,0.0,0.0,1.0,1.0,0,99.1,3877.95,True,False,True,False,False,False,True,0,0,31,low,27,[],Low risk – no action needed
8990-YOZLV,Alderano,Monicelli,390932272945,1,0,0,0,69,1,1,1.0,1.0,0.0,1.0,0.0,0.0,1,66.9,4577.9,False,False,False,True,False,False,True,0,0,6,low,24,[],Low risk – no action needed
3069-SSVSN,Rosina,Bottigliero,916013662,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.85,25.85,False,False,True,False,False,False,True,0,0,44,moderate,8,[],Low risk – no action needed
5222-IMUKT,Melina,Catalano,993971582,0,0,0,0,32,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,91.05,2871.5,True,False,False,False,False,True,False,0,0,56,moderate,21,[],Low risk – no action needed
3627-FCRDW,Vanessa,Mercadante,3938186892302,1,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.0,672.55,True,False,False,False,False,True,False,1,0,67,high,2,[],Low risk – no action needed
